date,mode,system,trips
2023-09-13,rail_komuter_utara,rail,8580
2023-09-14,rail_komuter_utara,rail,11415
2023-09-15,rail_komuter_utara,rail,15055
2023-09-16,rail_komuter_utara,rail,16659
2023-09-17,rail_komuter_utara,rail,17131
2023-09-18,rail_komuter_utara,rail,10612
2023-09-19,rail_komuter_utara,rail,8800
2023-09-20,rail_komuter_utara,rail,8648
2023-09-21,rail_komuter_utara,rail,10295
2023-09-22,rail_komuter_utara,rail,13551
2023-09-23,rail_komuter_utara,rail,11974
2023-09-24,rail_komuter_utara,rail,14307
2023-09-25,rail_komuter_utara,rail,10279
2023-09-26,rail_komuter_utara,rail,9636
2023-09-27,rail_komuter_utara,rail,16242
2023-09-28,rail_komuter_utara,rail,14926
2023-09-29,rail_komuter_utara,rail,15466
2023-09-30,rail_komuter_utara,rail,15873
2023-10-01,rail_komuter_utara,rail,17937
2023-10-02,rail_komuter_utara,rail,11289
2023-10-03,rail_komuter_utara,rail,9542
2023-10-04,rail_komuter_utara,rail,9203
2023-10-05,rail_komuter_utara,rail,12265
2023-10-06,rail_komuter_utara,rail,16270
2023-10-07,rail_komuter_utara,rail,15823
2023-10-08,rail_komuter_utara,rail,17619
2023-10-09,rail_komuter_utara,rail,11107
2023-10-10,rail_komuter_utara,rail,9968
2023-10-11,rail_komuter_utara,rail,9634
2023-10-12,rail_komuter_utara,rail,14523
2023-10-13,rail_komuter_utara,rail,19394
2023-10-14,rail_komuter_utara,rail,15281
2023-10-15,rail_komuter_utara,rail,17615
2023-10-16,rail_komuter_utara,rail,11338
2023-10-17,rail_komuter_utara,rail,9389
2023-10-18,rail_komuter_utara,rail,9948
2023-10-19,rail_komuter_utara,rail,13336
2023-10-20,rail_komuter_utara,rail,17160
2023-10-21,rail_komuter_utara,rail,14996
2023-10-22,rail_komuter_utara,rail,16777
2023-10-23,rail_komuter_utara,rail,11516
2023-10-24,rail_komuter_utara,rail,9712
2023-10-25,rail_komuter_utara,rail,10014
2023-10-26,rail_komuter_utara,rail,14005
2023-10-27,rail_komuter_utara,rail,17072
2023-10-28,rail_komuter_utara,rail,14800
2023-10-29,rail_komuter_utara,rail,17122
2023-10-30,rail_komuter_utara,rail,11520
2023-10-31,rail_komuter_utara,rail,9542
2023-11-01,rail_komuter_utara,rail,9630
2023-11-02,rail_komuter_utara,rail,13912
2023-11-03,rail_komuter_utara,rail,17031
2023-11-04,rail_komuter_utara,rail,14839
2023-11-05,rail_komuter_utara,rail,16672
2023-11-06,rail_komuter_utara,rail,11356
2023-11-07,rail_komuter_utara,rail,10094
2023-11-08,rail_komuter_utara,rail,11542
2023-11-09,rail_komuter_utara,rail,19419
2023-11-10,rail_komuter_utara,rail,24560
2023-11-11,rail_komuter_utara,rail,17565
2023-11-12,rail_komuter_utara,rail,16082
2023-11-13,rail_komuter_utara,rail,20440
2023-11-14,rail_komuter_utara,rail,16563
2023-11-15,rail_komuter_utara,rail,11897
2023-11-16,rail_komuter_utara,rail,12556
2023-11-17,rail_komuter_utara,rail,14889
2023-11-18,rail_komuter_utara,rail,14591
2023-11-19,rail_komuter_utara,rail,16675
2023-11-20,rail_komuter_utara,rail,11791
2023-11-21,rail_komuter_utara,rail,9964
2023-11-22,rail_komuter_utara,rail,9852
2023-11-23,rail_komuter_utara,rail,13223
2023-11-24,rail_komuter_utara,rail,16756
2023-11-25,rail_komuter_utara,rail,14846
2023-11-26,rail_komuter_utara,rail,16723
2023-11-27,rail_komuter_utara,rail,11999
2023-11-28,rail_komuter_utara,rail,10379
2023-11-29,rail_komuter_utara,rail,10457
2023-11-30,rail_komuter_utara,rail,14069
2023-12-01,rail_komuter_utara,rail,17126
2023-12-02,rail_komuter_utara,rail,15293
2023-12-03,rail_komuter_utara,rail,17563
2023-12-04,rail_komuter_utara,rail,12248
2023-12-05,rail_komuter_utara,rail,10001
2023-12-06,rail_komuter_utara,rail,10345
2023-12-07,rail_komuter_utara,rail,14003
2023-12-08,rail_komuter_utara,rail,17471
2023-12-09,rail_komuter_utara,rail,17416
2023-12-10,rail_komuter_utara,rail,17573
2023-12-11,rail_komuter_utara,rail,12960
2023-12-12,rail_komuter_utara,rail,10919
2023-12-13,rail_komuter_utara,rail,10939
2023-12-14,rail_komuter_utara,rail,13130
2023-12-15,rail_komuter_utara,rail,16098
2023-12-16,rail_komuter_utara,rail,14746
2023-12-17,rail_komuter_utara,rail,16903
2023-12-18,rail_komuter_utara,rail,14736
2023-12-19,rail_komuter_utara,rail,12356
2023-12-20,rail_komuter_utara,rail,14767
2023-12-21,rail_komuter_utara,rail,18370
2023-12-22,rail_komuter_utara,rail,20506
2023-12-23,rail_komuter_utara,rail,16767
2023-12-24,rail_komuter_utara,rail,15475
2023-12-25,rail_komuter_utara,rail,18355
2023-12-26,rail_komuter_utara,rail,17139
2023-12-27,rail_komuter_utara,rail,14948
2023-12-28,rail_komuter_utara,rail,16074
2023-12-29,rail_komuter_utara,rail,17220
2023-12-30,rail_komuter_utara,rail,17606
2023-12-31,rail_komuter_utara,rail,16531
2024-01-01,rail_komuter_utara,rail,18993
2024-01-02,rail_komuter_utara,rail,12455
2024-01-03,rail_komuter_utara,rail,10583
2024-01-04,rail_komuter_utara,rail,11614
2024-01-05,rail_komuter_utara,rail,13302
2024-01-06,rail_komuter_utara,rail,12347
2024-01-07,rail_komuter_utara,rail,13501
2024-01-08,rail_komuter_utara,rail,10774
2024-01-09,rail_komuter_utara,rail,11203
2024-01-10,rail_komuter_utara,rail,12056
2024-01-11,rail_komuter_utara,rail,13509
2024-01-12,rail_komuter_utara,rail,15445
2024-01-13,rail_komuter_utara,rail,13229
2024-01-14,rail_komuter_utara,rail,16170
2024-01-15,rail_komuter_utara,rail,11587
2024-01-16,rail_komuter_utara,rail,10421
2024-01-17,rail_komuter_utara,rail,9929
2024-01-18,rail_komuter_utara,rail,11894
2024-01-19,rail_komuter_utara,rail,14863
2024-01-20,rail_komuter_utara,rail,13168
2024-01-21,rail_komuter_utara,rail,13891
2024-01-22,rail_komuter_utara,rail,11864
2024-01-23,rail_komuter_utara,rail,11012
2024-01-24,rail_komuter_utara,rail,16911
2024-01-25,rail_komuter_utara,rail,13925
2024-01-26,rail_komuter_utara,rail,14621
2024-01-27,rail_komuter_utara,rail,14419
2024-01-28,rail_komuter_utara,rail,15932
2024-01-29,rail_komuter_utara,rail,12034
2024-01-30,rail_komuter_utara,rail,10576
2024-01-31,rail_komuter_utara,rail,10601
2024-02-01,rail_komuter_utara,rail,11925
2024-02-02,rail_komuter_utara,rail,14057
2024-02-03,rail_komuter_utara,rail,13426
2024-02-04,rail_komuter_utara,rail,14353
2024-02-05,rail_komuter_utara,rail,12429
2024-02-06,rail_komuter_utara,rail,11822
2024-02-07,rail_komuter_utara,rail,17235
2024-02-08,rail_komuter_utara,rail,17502
2024-02-09,rail_komuter_utara,rail,18369
2024-02-10,rail_komuter_utara,rail,16070
2024-02-11,rail_komuter_utara,rail,16692
2024-02-12,rail_komuter_utara,rail,20951
2024-02-13,rail_komuter_utara,rail,17163
2024-02-14,rail_komuter_utara,rail,15101
2024-02-15,rail_komuter_utara,rail,16028
2024-02-16,rail_komuter_utara,rail,16714
2024-02-17,rail_komuter_utara,rail,14874
2024-02-18,rail_komuter_utara,rail,16937
2024-02-19,rail_komuter_utara,rail,13826
2024-02-20,rail_komuter_utara,rail,13258
2024-02-21,rail_komuter_utara,rail,12769
2024-02-22,rail_komuter_utara,rail,14918
2024-02-23,rail_komuter_utara,rail,17893
2024-02-24,rail_komuter_utara,rail,15613
2024-02-25,rail_komuter_utara,rail,18330
2024-02-26,rail_komuter_utara,rail,15215
2024-02-27,rail_komuter_utara,rail,13304
2024-02-28,rail_komuter_utara,rail,13883
2024-02-29,rail_komuter_utara,rail,15852
2024-03-01,rail_komuter_utara,rail,19215
2024-03-02,rail_komuter_utara,rail,16420
2024-03-03,rail_komuter_utara,rail,18473
2024-03-04,rail_komuter_utara,rail,15335
2024-03-05,rail_komuter_utara,rail,12990
2024-03-06,rail_komuter_utara,rail,13329
2024-03-07,rail_komuter_utara,rail,14739
2024-03-08,rail_komuter_utara,rail,18053
2024-03-09,rail_komuter_utara,rail,15810
2024-03-10,rail_komuter_utara,rail,17907
2024-03-11,rail_komuter_utara,rail,12957
2024-03-12,rail_komuter_utara,rail,8890
2024-03-13,rail_komuter_utara,rail,9980
2024-03-14,rail_komuter_utara,rail,14050
2024-03-15,rail_komuter_utara,rail,16569
2024-03-16,rail_komuter_utara,rail,11415
2024-03-17,rail_komuter_utara,rail,14676
2024-03-18,rail_komuter_utara,rail,11270
2024-03-19,rail_komuter_utara,rail,9302
2024-03-20,rail_komuter_utara,rail,9261
2024-03-21,rail_komuter_utara,rail,12292
2024-03-22,rail_komuter_utara,rail,16281
2024-03-23,rail_komuter_utara,rail,11667
2024-03-24,rail_komuter_utara,rail,14512
2024-03-25,rail_komuter_utara,rail,11113
2024-03-26,rail_komuter_utara,rail,9535
2024-03-27,rail_komuter_utara,rail,12345
2024-03-28,rail_komuter_utara,rail,12060
2024-03-29,rail_komuter_utara,rail,14601
2024-03-30,rail_komuter_utara,rail,12015
2024-03-31,rail_komuter_utara,rail,14959
2024-04-01,rail_komuter_utara,rail,11072
2024-04-02,rail_komuter_utara,rail,9994
2024-04-03,rail_komuter_utara,rail,10564
2024-04-04,rail_komuter_utara,rail,14349
2024-04-05,rail_komuter_utara,rail,16695
2024-04-06,rail_komuter_utara,rail,13651
2024-04-07,rail_komuter_utara,rail,14075
2024-04-08,rail_komuter_utara,rail,14989
2024-04-09,rail_komuter_utara,rail,13412
2024-04-10,rail_komuter_utara,rail,10581
2024-04-11,rail_komuter_utara,rail,14591
2024-04-12,rail_komuter_utara,rail,16555
2024-04-13,rail_komuter_utara,rail,17701
2024-04-14,rail_komuter_utara,rail,22152
2024-04-15,rail_komuter_utara,rail,15179
2024-04-16,rail_komuter_utara,rail,12323
2024-04-17,rail_komuter_utara,rail,11097
2024-04-18,rail_komuter_utara,rail,14771
2024-04-19,rail_komuter_utara,rail,18438
2024-04-20,rail_komuter_utara,rail,17301
2024-04-21,rail_komuter_utara,rail,17801
2024-04-22,rail_komuter_utara,rail,12558
2024-04-23,rail_komuter_utara,rail,10664
2024-04-24,rail_komuter_utara,rail,10823
2024-04-25,rail_komuter_utara,rail,14154
2024-04-26,rail_komuter_utara,rail,18951
2024-04-27,rail_komuter_utara,rail,16326
2024-04-28,rail_komuter_utara,rail,18057
2024-04-29,rail_komuter_utara,rail,12888
2024-04-30,rail_komuter_utara,rail,14593
2024-05-01,rail_komuter_utara,rail,15904
2024-05-02,rail_komuter_utara,rail,14620
2024-05-03,rail_komuter_utara,rail,18094
2024-05-04,rail_komuter_utara,rail,18494
2024-05-05,rail_komuter_utara,rail,19280
2024-05-06,rail_komuter_utara,rail,13035
2024-05-07,rail_komuter_utara,rail,10716
2024-05-08,rail_komuter_utara,rail,10990
2024-05-09,rail_komuter_utara,rail,14131
2024-05-10,rail_komuter_utara,rail,19516
2024-05-11,rail_komuter_utara,rail,16419
2024-05-12,rail_komuter_utara,rail,16968
2024-05-13,rail_komuter_utara,rail,12891
2024-05-14,rail_komuter_utara,rail,11027
2024-05-15,rail_komuter_utara,rail,11586
2024-05-16,rail_komuter_utara,rail,16115
2024-05-17,rail_komuter_utara,rail,17701
2024-05-18,rail_komuter_utara,rail,15971
2024-05-19,rail_komuter_utara,rail,18271
2024-05-20,rail_komuter_utara,rail,14211
2024-05-21,rail_komuter_utara,rail,13139
2024-05-22,rail_komuter_utara,rail,12511
2024-05-23,rail_komuter_utara,rail,14220
2024-05-24,rail_komuter_utara,rail,19020
2024-05-25,rail_komuter_utara,rail,17137
2024-05-26,rail_komuter_utara,rail,17532
2024-05-27,rail_komuter_utara,rail,16531
2024-05-28,rail_komuter_utara,rail,14995
2024-05-29,rail_komuter_utara,rail,16003
2024-05-30,rail_komuter_utara,rail,16729
2024-05-31,rail_komuter_utara,rail,19432
2024-06-01,rail_komuter_utara,rail,19833
2024-06-02,rail_komuter_utara,rail,18941
2024-06-03,rail_komuter_utara,rail,22520
2024-06-04,rail_komuter_utara,rail,14566
2024-06-05,rail_komuter_utara,rail,11954
2024-06-06,rail_komuter_utara,rail,12776
2024-06-07,rail_komuter_utara,rail,15262
2024-06-08,rail_komuter_utara,rail,14432
2024-06-09,rail_komuter_utara,rail,15270
2024-06-10,rail_komuter_utara,rail,12961
2024-06-11,rail_komuter_utara,rail,11399
2024-06-12,rail_komuter_utara,rail,12349
2024-06-13,rail_komuter_utara,rail,18406
2024-06-14,rail_komuter_utara,rail,22905
2024-06-15,rail_komuter_utara,rail,20559
2024-06-16,rail_komuter_utara,rail,15917
2024-06-17,rail_komuter_utara,rail,13454
2024-06-18,rail_komuter_utara,rail,19994
2024-06-19,rail_komuter_utara,rail,15521
2024-06-20,rail_komuter_utara,rail,13780
2024-06-21,rail_komuter_utara,rail,15185
2024-06-22,rail_komuter_utara,rail,15456
2024-06-23,rail_komuter_utara,rail,15314
2024-06-24,rail_komuter_utara,rail,12951
2024-06-25,rail_komuter_utara,rail,11702
2024-06-26,rail_komuter_utara,rail,10877
2024-06-27,rail_komuter_utara,rail,13565
2024-06-28,rail_komuter_utara,rail,16473
2024-06-29,rail_komuter_utara,rail,14976
2024-06-30,rail_komuter_utara,rail,17187
2024-07-01,rail_komuter_utara,rail,12787
2024-07-02,rail_komuter_utara,rail,10686
2024-07-03,rail_komuter_utara,rail,10726
2024-07-04,rail_komuter_utara,rail,14919
2024-07-05,rail_komuter_utara,rail,19435
2024-07-06,rail_komuter_utara,rail,18247
2024-07-07,rail_komuter_utara,rail,17816
2024-07-08,rail_komuter_utara,rail,17492
2024-07-09,rail_komuter_utara,rail,13157
2024-07-10,rail_komuter_utara,rail,11829
2024-07-11,rail_komuter_utara,rail,13942
2024-07-12,rail_komuter_utara,rail,16188
2024-07-13,rail_komuter_utara,rail,15521
2024-07-14,rail_komuter_utara,rail,15759
2024-07-15,rail_komuter_utara,rail,13133
2024-07-16,rail_komuter_utara,rail,11562
2024-07-17,rail_komuter_utara,rail,11749
2024-07-18,rail_komuter_utara,rail,14238
2024-07-19,rail_komuter_utara,rail,17202
2024-07-20,rail_komuter_utara,rail,16127
2024-07-21,rail_komuter_utara,rail,16686
2024-07-22,rail_komuter_utara,rail,14628
2024-07-23,rail_komuter_utara,rail,12649
2024-07-24,rail_komuter_utara,rail,12430
2024-07-25,rail_komuter_utara,rail,14973
2024-07-26,rail_komuter_utara,rail,17030
2024-07-27,rail_komuter_utara,rail,16857
2024-07-28,rail_komuter_utara,rail,16915
2024-07-29,rail_komuter_utara,rail,13483
2024-07-30,rail_komuter_utara,rail,11399
2024-07-31,rail_komuter_utara,rail,12033
2024-08-01,rail_komuter_utara,rail,14582
2024-08-02,rail_komuter_utara,rail,17812
2024-08-03,rail_komuter_utara,rail,16456
2024-08-04,rail_komuter_utara,rail,16865
2024-08-05,rail_komuter_utara,rail,12638
2024-08-06,rail_komuter_utara,rail,11024
2024-08-07,rail_komuter_utara,rail,11192
2024-08-08,rail_komuter_utara,rail,14436
2024-08-09,rail_komuter_utara,rail,18552
2024-08-10,rail_komuter_utara,rail,16856
2024-08-11,rail_komuter_utara,rail,18614
2024-08-12,rail_komuter_utara,rail,13697
2024-08-13,rail_komuter_utara,rail,11306
2024-08-14,rail_komuter_utara,rail,11467
2024-08-15,rail_komuter_utara,rail,15181
2024-08-16,rail_komuter_utara,rail,18614
2024-08-17,rail_komuter_utara,rail,16410
2024-08-18,rail_komuter_utara,rail,17286
2024-08-19,rail_komuter_utara,rail,13527
2024-08-20,rail_komuter_utara,rail,11602
2024-08-21,rail_komuter_utara,rail,11018
2024-08-22,rail_komuter_utara,rail,13195
2024-08-23,rail_komuter_utara,rail,17414
2024-08-24,rail_komuter_utara,rail,15163
2024-08-25,rail_komuter_utara,rail,15944
2024-08-26,rail_komuter_utara,rail,12071
2024-08-27,rail_komuter_utara,rail,10791
2024-08-28,rail_komuter_utara,rail,10797
2024-08-29,rail_komuter_utara,rail,14696
2024-08-30,rail_komuter_utara,rail,19981
2024-08-31,rail_komuter_utara,rail,18587
2024-09-01,rail_komuter_utara,rail,18252
2024-09-02,rail_komuter_utara,rail,13969
2024-09-03,rail_komuter_utara,rail,11553
2024-09-04,rail_komuter_utara,rail,11217
2024-09-05,rail_komuter_utara,rail,13030
2024-09-06,rail_komuter_utara,rail,16147
2024-09-07,rail_komuter_utara,rail,15010
2024-09-08,rail_komuter_utara,rail,17278
2024-09-09,rail_komuter_utara,rail,13147
2024-09-10,rail_komuter_utara,rail,11483
2024-09-11,rail_komuter_utara,rail,12148
2024-09-12,rail_komuter_utara,rail,16713
2024-09-13,rail_komuter_utara,rail,22560
2024-09-14,rail_komuter_utara,rail,21419
2024-09-15,rail_komuter_utara,rail,18105
2024-09-16,rail_komuter_utara,rail,20506
2024-09-17,rail_komuter_utara,rail,18289
2024-09-18,rail_komuter_utara,rail,16063
2024-09-19,rail_komuter_utara,rail,16176
2024-09-20,rail_komuter_utara,rail,16866
2024-09-21,rail_komuter_utara,rail,15926
2024-09-22,rail_komuter_utara,rail,17317
2024-09-23,rail_komuter_utara,rail,12778
2024-09-24,rail_komuter_utara,rail,11341
2024-09-25,rail_komuter_utara,rail,11233
2024-09-26,rail_komuter_utara,rail,13361
2024-09-27,rail_komuter_utara,rail,17353
2024-09-28,rail_komuter_utara,rail,15807
2024-09-29,rail_komuter_utara,rail,16890
2024-09-30,rail_komuter_utara,rail,13337
2024-10-01,rail_komuter_utara,rail,11854
2024-10-02,rail_komuter_utara,rail,11505
2024-10-03,rail_komuter_utara,rail,15206
2024-10-04,rail_komuter_utara,rail,20597
2024-10-05,rail_komuter_utara,rail,17861
2024-10-06,rail_komuter_utara,rail,19955
2024-10-07,rail_komuter_utara,rail,13385
2024-10-08,rail_komuter_utara,rail,11780
2024-10-09,rail_komuter_utara,rail,11920
2024-10-10,rail_komuter_utara,rail,15930
2024-10-11,rail_komuter_utara,rail,19323
2024-10-12,rail_komuter_utara,rail,17882
2024-10-13,rail_komuter_utara,rail,19600
2024-10-14,rail_komuter_utara,rail,13885
2024-10-15,rail_komuter_utara,rail,11819
2024-10-16,rail_komuter_utara,rail,11888
2024-10-17,rail_komuter_utara,rail,15732
2024-10-18,rail_komuter_utara,rail,19796
2024-10-19,rail_komuter_utara,rail,16540
2024-10-20,rail_komuter_utara,rail,18650
2024-10-21,rail_komuter_utara,rail,12993
2024-10-22,rail_komuter_utara,rail,11299
2024-10-23,rail_komuter_utara,rail,11665
2024-10-24,rail_komuter_utara,rail,15019
2024-10-25,rail_komuter_utara,rail,18979
2024-10-26,rail_komuter_utara,rail,15611
2024-10-27,rail_komuter_utara,rail,18037
2024-10-28,rail_komuter_utara,rail,15961
2024-10-29,rail_komuter_utara,rail,19563
2024-10-30,rail_komuter_utara,rail,23583
2024-10-31,rail_komuter_utara,rail,19117
2024-11-01,rail_komuter_utara,rail,17517
2024-11-02,rail_komuter_utara,rail,20014
2024-11-03,rail_komuter_utara,rail,27688
2024-11-04,rail_komuter_utara,rail,14429
2024-11-05,rail_komuter_utara,rail,12812
2024-11-06,rail_komuter_utara,rail,11627
2024-11-07,rail_komuter_utara,rail,14551
2024-11-08,rail_komuter_utara,rail,19269
2024-11-09,rail_komuter_utara,rail,18508
2024-11-10,rail_komuter_utara,rail,19947
2024-11-11,rail_komuter_utara,rail,13683
2024-11-12,rail_komuter_utara,rail,11861
2024-11-13,rail_komuter_utara,rail,12566
2024-11-14,rail_komuter_utara,rail,17625
2024-11-15,rail_komuter_utara,rail,21801
2024-11-16,rail_komuter_utara,rail,18004
2024-11-17,rail_komuter_utara,rail,18291
2024-11-18,rail_komuter_utara,rail,14232
2024-11-19,rail_komuter_utara,rail,11889
2024-11-20,rail_komuter_utara,rail,14541
2024-11-21,rail_komuter_utara,rail,15642
2024-11-22,rail_komuter_utara,rail,18739
2024-11-23,rail_komuter_utara,rail,16444
2024-11-24,rail_komuter_utara,rail,19052
2024-11-25,rail_komuter_utara,rail,14339
2024-11-26,rail_komuter_utara,rail,12292
2024-11-27,rail_komuter_utara,rail,11622
2024-11-28,rail_komuter_utara,rail,15123
2024-11-29,rail_komuter_utara,rail,18438
2024-11-30,rail_komuter_utara,rail,16772
2024-12-01,rail_komuter_utara,rail,16462
2024-12-02,rail_komuter_utara,rail,14850
2024-12-03,rail_komuter_utara,rail,12300
2024-12-04,rail_komuter_utara,rail,13868
2024-12-05,rail_komuter_utara,rail,15102
2024-12-06,rail_komuter_utara,rail,18415
2024-12-07,rail_komuter_utara,rail,17992
2024-12-08,rail_komuter_utara,rail,19450
2024-12-09,rail_komuter_utara,rail,14360
2024-12-10,rail_komuter_utara,rail,11924
2024-12-11,rail_komuter_utara,rail,13146
2024-12-12,rail_komuter_utara,rail,14327
2024-12-13,rail_komuter_utara,rail,17708
2024-12-14,rail_komuter_utara,rail,16348
2024-12-15,rail_komuter_utara,rail,16930
2024-12-16,rail_komuter_utara,rail,13898
2024-12-17,rail_komuter_utara,rail,11924
2024-12-18,rail_komuter_utara,rail,12379
2024-12-19,rail_komuter_utara,rail,17448
2024-12-20,rail_komuter_utara,rail,21144
2024-12-21,rail_komuter_utara,rail,18166
2024-12-22,rail_komuter_utara,rail,18799
2024-12-23,rail_komuter_utara,rail,19252
2024-12-24,rail_komuter_utara,rail,18387
2024-12-25,rail_komuter_utara,rail,17346
2024-12-26,rail_komuter_utara,rail,18618
2024-12-27,rail_komuter_utara,rail,18491
2024-12-28,rail_komuter_utara,rail,19693
2024-12-29,rail_komuter_utara,rail,20948
2024-12-30,rail_komuter_utara,rail,16248
2024-12-31,rail_komuter_utara,rail,14950
2025-01-01,rail_komuter_utara,rail,14967
2025-01-02,rail_komuter_utara,rail,14729
2025-01-03,rail_komuter_utara,rail,16780
2025-01-04,rail_komuter_utara,rail,15352
2025-01-05,rail_komuter_utara,rail,16281
2025-01-06,rail_komuter_utara,rail,13257
2025-01-07,rail_komuter_utara,rail,11790
2025-01-08,rail_komuter_utara,rail,12294
2025-01-09,rail_komuter_utara,rail,15822
2025-01-10,rail_komuter_utara,rail,18270
2025-01-11,rail_komuter_utara,rail,16403
2025-01-12,rail_komuter_utara,rail,16776
2025-01-13,rail_komuter_utara,rail,13080
2025-01-14,rail_komuter_utara,rail,11397
2025-01-15,rail_komuter_utara,rail,11745
2025-01-16,rail_komuter_utara,rail,14149
2025-01-17,rail_komuter_utara,rail,18197
2025-01-18,rail_komuter_utara,rail,16115
2025-01-19,rail_komuter_utara,rail,17611
2025-01-20,rail_komuter_utara,rail,14616
2025-01-21,rail_komuter_utara,rail,13442
2025-01-22,rail_komuter_utara,rail,14054
2025-01-23,rail_komuter_utara,rail,19353
